date,"M2 growth, YoY % (18m earlier)","CPI inflation, YoY %"
1967-04-01,7.9933190169410695,2.5402726146220633
1967-05-01,7.96019900497511,2.3183925811437467
1967-06-01,8.097928436911484,2.8412600370598895
1967-07-01,8.070175438596493,2.9275808936825687
1967-08-01,7.946096654275103,2.6033690658499253
1967-09-01,7.848568790397037,2.595419847328251
1967-10-01,7.76119402985076,2.5875190258751957
1967-11-01,7.549759780370624,3.10218978102188
1967-12-01,7.06657577823222,3.280680437424044
1968-01-01,6.299390381575987,3.647416413373872
1968-02-01,6.011664423508312,3.6363636363636376
1968-03-01,5.761957730812006,3.9393939393939315
1968-04-01,5.103844454264239,3.92749244712991
1968-05-01,4.739960500329166,4.229607250755274
1968-06-01,4.57317073170731,4.2042042042042205
1968-07-01,4.2424242424242475,4.491017964071853
1968-08-01,4.412397761515274,4.477611940298498
1968-09-01,4.815924657534243,4.464285714285721
1968-10-01,4.858299595141702,4.7477744807121525
1968-11-01,5.764730908317373,4.424778761061954
1968-12-01,6.536502546689316,4.705882352941182
1969-01-01,7.540356839422269,4.692082111436946
1969-02-01,8.082945408379171,4.678362573099393
1969-03-01,8.266722759781242,5.247813411078739
1969-04-01,8.934202228295153,5.523255813953476
1969-05-01,9.197569662685945,5.507246376811592
1969-06-01,9.287796751353605,5.475504322766556
1969-07-01,9.509966777408629,5.4441260744985565
1969-08-01,9.338280766852192,5.428571428571427
1969-09-01,8.8829895854605,5.698005698005693
